feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,predict_this
-0.24864065217907147,-1.8214115599538498,-1.898267881575279,-1.2529362714721668,-6.360364314437808,9.167013379419855,10.264308687942716,2.267196795545394,-4.924993688078593,6.606594743811974,1.5041134120195307,-4.224714796462568,-3.768491287050387,-0.6521026676166786,-0.21638818843908159,7.119917415109592,1.311956312347487,2.4001326237186658,-8.77046666130943,-2.2109261431709673,-12.862805167841358,-7.932516690087603,-7.977744863200927,8.030950345981067,-0.684235925411687,-1.4087770281257275,9.96542527365706,-3.6961712271532896,5.09933646214873,5.062473512025841,1
-1.8622758796400753,-0.15058415851481977,-5.196199309391114,-4.258643565710502,-6.890613850497774,9.559622526664535,7.473454261578992,3.0438368278333527,-3.7365574795800955,7.816275770316438,4.292328538959609,-4.918613373597702,0.5987333485591666,-0.18122997436406652,1.7799756253756593,9.796996393827182,1.4262717128114155,4.190588495304796,-7.029551756419349,-4.141781539630863,-10.39459181095504,-5.772339343747795,-4.4741828695315835,5.333252076121658,1.2563214888851681,0.5342438285492355,7.577278668039784,-2.1982423082751126,4.318017477944686,7.825271014355158,1
-0.7703401729560164,-3.738496049046894,-2.111843361869167,-5.183865696721655,-4.321762437559143,11.363771232979886,6.7022985402163,3.553663860889959,-0.5067412067724568,7.796475327140187,2.0530236036840233,-4.70418596043073,-3.318637832428352,-2.647283794698689,-0.1563964582376114,9.930720731664103,2.948426657045825,3.6378107942047024,-8.729480163746075,-2.6189794616945985,-9.927041899233334,-6.695231753771033,-6.991653143420427,12.274412960232462,-1.7103052617878687,-2.4518573339793566,9.509749604373726,-3.1694942691030006,4.527892421598756,4.914803943029519,1
10.694005744641235,-4.916044664278594,3.124670393059159,9.121486315530827,7.2846156292884805,-4.473479474617431,7.164106944744602,6.722449077022942,6.995367404065444,-9.246836905411934,7.265368158263627,9.474271763781449,-2.443138478034676,-3.395375760495211,0.5764465238666474,-2.486233813486799,-8.278431191570942,7.357742100417645,-7.486302679793854,-6.922464842011205,2.8058017169586513,-0.5389000590225724,5.332118698934616,-7.643657925220606,-0.9416332128293714,9.66142550409642,-3.1955407845102792,2.9292299736738143,2.070986729880928,3.4946996496840974,0
-0.5771989264268745,-3.4630571130325083,-3.467173328038371,-3.7988801717210086,-7.608214928421322,12.647943875994493,9.950182331574485,-0.6457004671369084,-1.8032908477342426,5.7998203212662025,-0.49613918968057824,-5.8410136246581095,-2.313452797917683,0.5235809468433243,1.1576807151179973,10.840773496265891,-0.08328149940059282,2.30312842922482,-10.64542266407371,-5.31410117711379,-12.249354399394573,-6.999608794366958,-3.8094087234993084,6.563167016421872,-3.207591601857194,-2.6796847337498417,10.068321479723783,-3.030197514809128,8.04308989129282,8.471716049495607,1
0.7456261739928366,-5.808227284748414,-2.91134509419949,-1.8857047311236907,-5.646947413138965,9.151397219763368,9.06756722516667,1.4366160784741873,-2.4879050589049996,6.94861151655002,3.846678204277846,-6.660457916931505,-2.667144700539647,-0.18183075194558623,3.2865288123673935,10.01477205934529,0.2871459541011343,1.5520742528502591,-7.700612307332642,0.005865546159197876,-10.35783800562618,-4.718802400057017,-3.062842350662032,8.275833151216574,-3.2663307378009074,-1.561428704800762,10.0672486193185,-2.684214186995217,4.246334511366502,4.447807344830791,0
0.7822382655105153,-6.862976528917459,-3.2488314278662536,-4.549987664539279,-5.775172709805659,10.837726873365888,6.442593895361522,-0.8351880398810265,-0.42279316641902565,9.631756946532889,4.233893171866511,-3.873130019496964,-1.2934658843688873,0.3771975191433764,1.9031070523307092,8.694264539742212,-0.5478248153688796,4.069864069638612,-7.893874122684151,0.302944640182611,-7.318097314826337,-7.498245816734681,-5.269555108863034,5.514997270810384,-1.3236446799005515,-1.694192642983497,7.508686429874718,-0.5700213695033947,7.570936612037647,5.604209488687244,0
8.960015692428236,-6.629422451667812,1.9918189309353262,9.1466456885681,5.838394012702971,-2.9111460876780386,6.841932871421717,7.478001779468827,4.502195907802622,-7.1596579136273135,6.913974636112166,3.9590955278945197,-2.2871103175076257,-5.6343836352636245,0.1333933347159606,1.0650065529380517,-4.5790958733041505,4.1106050949902135,-2.9782395490888085,-6.996773566645037,4.445960087312364,0.31546666191230166,4.808669407569958,-10.231685096262904,-0.8210179239390498,8.501677875280453,0.5429957641937566,3.369753390443079,2.697775481015298,3.545035050040789,1
8.50397887566198,-5.5701635647510415,5.068353448764812,5.040768032568656,2.821007465208192,-0.0277359453058581,8.694628336056926,5.204126378365806,4.421349242868423,-8.983231404756793,8.218713037814142,1.2949467562013388,-2.820589700492433,-1.9853020124094471,3.3780503937629156,0.837875458053303,-5.336119654952761,7.330642301326254,-5.822073780714072,-3.7885524305297453,2.3041140772716315,-1.5463069705893087,6.336655864959059,-9.300280098051504,-0.6412726840667705,10.113897407258293,-1.1190288047168697,7.181066656534335,5.4634522549660005,2.699735463253473,0
7.459827493667333,-6.281229448250241,4.180542110494439,4.5323115743993165,5.572071197665437,0.0859122510611261,9.237769735454101,4.6388130052892,2.809001019520161,-10.359395021560985,8.943761676920921,5.869922433150753,-1.7878660192917761,-4.765077816929531,5.988261693895643,-2.7981902026422456,-8.212889521810368,9.597719446626947,-9.407603744473866,-7.256647855860204,5.479686903770887,-0.20502159614445892,6.04648108377137,-8.90918588164443,1.5547614458408474,6.734402142140887,-2.7758421313772823,4.6533491900239135,0.3821546147112933,-0.4101413254424515,1
-0.6960827220529007,-5.742148833883538,-2.198407253705746,-2.5684372801474638,-9.229835635939029,8.704639799042333,9.375690208734293,4.294818073312054,-3.558965043040677,10.03217143562356,2.423026511292202,-4.7602010847545575,-0.6601849180679045,-3.10173302004284,0.37888181659028053,7.488108762098955,2.749365740229041,5.311104271944983,-9.715691186699786,-3.1573411071058644,-8.025661988264282,-7.4410564125272645,-4.850658081941181,9.966198267065362,-2.477137230777987,-3.420945827102156,9.681711979508359,-2.1778244923524714,8.167060734079516,4.283758335072305,1
9.694310987292711,-8.250458368846587,2.8429408010484334,8.515719274924606,4.895036450430463,-0.6885276681910685,9.395268152631262,3.207940762176372,4.524077948357684,-4.337529733500982,8.708818074575344,5.059244730600002,0.17403550428561587,-2.8431098337819662,1.0190183059569027,-1.711827288282054,-4.503344770540313,8.100542894099988,-4.547893614665339,-1.7970028156440052,2.324030229311475,-0.4047074200151093,4.456127634070595,-5.37073527695185,-0.3244262969989001,8.440297563156546,-1.2915098788033716,5.588248746327086,2.5857473327895755,2.6644468517574262,1
-10.052575155867936,-6.212494767124022,6.014499181962068,6.070270890560181,-3.293996765610941,4.217160046102335,5.2911572849485555,10.39436754468989,6.812614426326023,-3.050418277398861,-10.97820934772124,-6.894321383689874,-10.769160159363027,-9.755173782971676,1.385165070841314,-3.5341267798933425,-9.62631322092927,7.939584745938598,6.023203145391108,3.431885943821083,7.9137586097912465,-0.32002145253824654,-2.304735565378458,5.553266831610351,2.3853609532501263,10.2882109365003,0.252431964870685,1.6474697220499188,9.656541235325264,7.043754530039527,1
0.5410024973277653,-6.094432951631873,-2.32528331665791,-4.222618133642547,-7.195215936881337,8.642081696650216,6.896800268310173,3.072117483753238,-4.280405624243488,9.566003063290854,1.883014872756033,-4.551158959301483,-3.964438103960349,-1.1306471107831138,-1.1168254901799528,8.667797121157054,1.2544218065646122,2.1591717792572567,-7.108500318622838,-4.166150122184475,-7.6813867681246135,-7.09530665811735,-5.24467769564309,11.187578804736491,-2.2491520690499107,-1.454115445873804,6.562556751268994,-3.9725374451414424,5.684657356255387,3.809246457030045,0
9.28020030120193,-6.181464610355164,1.4877641772566341,6.055497882346103,6.483118336425539,-0.3777557311182087,10.169522262967199,6.736083822645242,1.3435417503358704,-9.123935671746475,9.250467302953677,3.11245282317918,-4.325173967276628,-5.912076700999577,1.687260310306435,-0.6931244345762074,-3.3676055414755504,5.530644142040337,-8.203867905425499,-6.275327843969291,3.340179298275162,-0.10682143824229307,4.401338410297998,-8.666777240766676,1.3585971596162354,9.22855293248372,-4.615071961638339,2.3381410938417044,2.6817013896145316,3.068829931058856,1
-0.12101091991759036,-5.238395341642058,-2.918013001811041,-0.7899371138188691,-7.849612769300913,10.315317139657855,7.69787731258211,1.8143930599922535,-6.972162136070164,5.488370391225457,3.729120849582324,-4.716319384436944,-2.2844901425969812,1.0764107439867774,-0.9269809276897159,8.950925020851377,4.9345952272465325,3.657888905564052,-8.213078178936806,-2.8784860328286332,-8.211899529463377,-5.969816321365368,-2.530315553284064,9.201363002484204,3.0023097520820183,-2.6817466482498427,9.478877218785254,-4.6101546809912906,6.469901536092366,6.698038518970711,1
-4.715617998530437,-3.864243477149959,2.960313989980698,9.017995536518608,-4.500167579196953,3.3259732426002255,10.00519387023602,6.354004201155862,7.931893091179642,-3.4595408422924336,-8.351463822132125,-6.870710847898514,-8.206895317383704,-11.646986943422208,5.189981941179024,0.30945350773968006,-4.115032721063068,7.00150772979124,6.530576295823238,6.651254238082014,5.296479406091253,-1.5262025656215843,-1.6494859725004278,7.776326529891499,-0.9155287299163242,7.709733154390511,3.266499493681919,3.462270145624384,7.257057939527723,9.187930714592607,1
8.17884755113958,-8.91056862927413,1.5024121543728306,10.03086956719926,4.583445891459284,-1.127864219359401,8.219497839208406,6.88092558369822,4.748584371820569,-7.954807969760705,9.530436301302624,4.5466594071968975,-4.231401960783477,-4.203966147217564,3.5823037235216093,-1.0068337904312041,-6.043254303734427,5.426752258637729,-7.893011106536042,-5.155523348508209,0.8017596161487224,-1.377435042944125,5.455760936686723,-11.396045902199655,-1.573005102728118,7.4771775475367415,-2.569183879915676,4.834269419675675,2.5341564533143313,0.5755062086886795,0
-6.847457076679521,-4.319369059726541,2.26935899474701,10.054280841987742,-9.380201682436372,4.422751471965829,5.9264207263158575,7.877146158034202,11.670797227981877,-3.1165137273843895,-9.340785748471008,-8.794499281060967,-6.671776091023238,-8.291560813859817,1.137793455611467,-3.548771937604363,-8.543923117141574,9.911602418768695,6.04744182969887,3.1751368894070384,7.283486655356873,-0.9337123595275458,-0.5418961713911049,5.632993864297792,0.03788062113158164,9.915669503859805,-0.5463919062398568,-0.20017933987233583,6.030275126746778,10.292305718416646,1
9.43991393963542,-5.388311281975564,2.3115460946206463,8.707895093269503,4.165615318858048,-0.7217400980794805,7.924508388523557,4.179720477914108,4.422861802935727,-8.765614881015525,7.10189719176171,2.843182563554257,-0.6555226789847106,-1.693366772023197,0.950882281852623,0.9442229290436936,-5.146327033254618,6.494316303700961,-6.424873437605095,-7.386097181837828,2.0504020517691792,0.31855311173599443,1.9386919260491533,-7.055515291259758,-0.23119905536663232,7.5536804596575555,-0.9581016290497929,3.60932281715157,1.5462609871463657,2.0109481908095113,0
-7.382221522593936,-5.61314296211135,6.238780855272122,8.738392100432112,-6.654294242861179,-0.9227658622397268,4.4204458007223,10.137267354962466,7.708050143829556,-1.6075161777443008,-9.246342363885889,-6.857769038197757,-9.464268829388562,-10.005551469830667,1.282566566479495,-0.040719793419123906,-6.536011328219451,8.94123343528407,4.366214752445474,4.561684763392566,8.33168595967537,-2.5456072852619216,-1.383698945291678,8.404862772215349,-0.11828034430777346,9.076789039376743,1.3899093173201806,2.608154409075287,7.134584203412946,10.827530651185162,1
-0.5252106252886157,-3.1453163016635606,-1.108254983473574,-2.048488165207608,-8.69140072947142,8.331304056466765,9.192807667487058,-0.9091304046733835,-6.002766360344589,11.429276369008555,2.4220201600477838,-2.0201497360768026,-4.47845761159579,0.7131984885247935,3.3541789667545387,6.117253427992639,2.763714627033144,4.6871174285074435,-10.301556692609793,-1.4293420415524234,-8.944798852715572,-4.000981043188094,-3.600307734712294,7.205408237022368,-1.8119587855885984,-3.5840497386948966,10.017418489623854,-3.2221943964622097,7.025227705966145,5.088825263333411,0
-6.732237342763448,-4.606758158140317,4.365529136584124,10.161197563512404,-4.049570115948767,4.403407821865005,7.609013721745541,7.847453991217339,6.790620743872708,-5.888301004621857,-11.707270602270192,-8.10244883791103,-9.717858155681308,-10.184298065609527,6.502659680153389,-1.7141052224601134,-6.873814246986559,6.837597375592426,5.422344252380553,6.101035575166462,7.750022571696524,0.7337571297168193,-1.5858755764811991,5.960796340102766,-0.9782413456557202,9.791357393148642,-0.6991421738239887,1.0210229411695029,8.857722821479761,8.908564805513347,0
-0.2240672982843181,-4.0173421200057104,-0.4873484024448196,-6.271849774718474,-9.158603356677919,9.464958056195165,5.063789943265812,4.170349927020073,-3.8701684055104515,8.35975764622014,3.715768780644538,-4.120643660649032,-4.02023485214002,2.534557008010901,1.5582533188766126,7.23944603841419,3.630886463809785,6.445282522156353,-8.194930675806873,-6.219863847200468,-6.766310833557233,-7.873273823263181,-4.853785416704045,8.214026344418098,-4.036364418171351,1.1200424649069927,10.710333398664094,-3.6450141706298016,5.434397709741713,5.892354672830074,1
7.612195582573476,-7.190522906146606,4.320339084529124,7.4936046076035945,5.673810412967327,-0.9730723136575024,9.06972746807582,4.882932743762803,2.656514133032136,-8.707272107321845,8.715664089250538,5.6051016981287205,0.6749174659433352,-3.193835894657888,1.3343278768439055,-0.4442650265791065,-3.248789395351311,4.859253636321261,-7.459583876362763,-6.897461521029792,5.361926400611882,1.2778782194654212,3.924398458229006,-10.911548065337477,-0.759758194263108,9.81182020596547,-2.6818388841876097,3.3924186678029606,2.4509882300970127,1.2269056659459425,1
-8.602978922246711,-3.0154357323444962,2.5218384633103685,9.290741617006535,-6.120069461319889,4.694694045347392,5.646937500553469,6.632389564716412,6.084252939976556,-1.3079315313431135,-11.435072356352892,-9.672637526785325,-7.4748741003412436,-8.546070382907867,-0.681390847186262,-0.8411712691178894,-5.182202469226711,4.474288553911485,6.59416434963166,2.0628026533723216,7.468215111155001,-0.4672854881816879,-0.0371722480193466,6.535253508262706,4.073450072186081,8.262532602639594,3.096945324348415,1.2417960486769686,9.52004273687758,7.430140882974043,1
7.566470003228805,-7.278728724088066,3.8932548049758977,9.193869399045889,3.9293420551103595,-3.456231040527527,5.925873900176649,5.0322654351319995,6.687769040148175,-5.36329081388256,7.500148232389673,3.9275422755977565,-5.164648671409123,-4.828915208907661,4.495480861905249,-0.39023038885199846,-7.170697420965322,8.736975835937617,-6.722454621750421,-4.947571694328123,4.285748704500364,-0.22184835939189257,3.71146332934138,-11.04054082476513,0.13005260241656158,11.75574458583084,-4.097359876212325,1.8177578713333455,1.4894195574550615,3.241363764541714,0
5.484005176035685,-4.387147730645216,5.447437760350754,8.294850550987208,8.546438252111374,-3.7541933895037527,10.018249874364743,4.556719606241291,5.9497382715188785,-7.533382518344075,6.669165905095531,2.9878238118387594,-3.5113264944086486,-3.311485009843367,2.961084731018418,-1.2307836665372474,-7.027929542716024,6.661321312855029,-8.888457663442189,-9.149075040938401,1.625126502266217,0.06037347233950041,5.6876211689811695,-10.862412670756296,-2.2452750459023116,10.683647494465237,-2.2359330593982283,4.297925217561081,3.9414580703907407,1.2531961083041863,0
-0.9833443811482034,-3.544643964703241,-4.375112374114495,-2.2838937011477505,-6.245950963750497,8.472498803720853,9.167929082049614,1.9718423390146618,-3.745571974335712,8.147350624336777,3.7593095873135733,-8.047746655348,-1.9050570299619125,0.09090778437077167,1.3965519023178032,7.835531895952555,2.948614056456223,3.166362276032561,-9.742421162919463,-1.2079239470612233,-10.332967730121517,-5.5180461700356105,-5.110209040321217,7.94633916847654,0.08507815312010747,-2.1065997442185633,9.037144482469046,-1.2005652401695452,6.324333944395583,7.090638668873389,0
10.260980762533364,-6.094934889133035,3.56949453644118,9.883609624435259,5.835639476263235,-0.9631372026370746,5.658902606615165,3.7582249778234877,4.403247810450333,-5.327337043822755,6.038564411776861,2.772266280741526,-2.737562481760894,-5.0749954177482595,1.4963991764475195,0.5449722993628026,-3.1946754223055596,5.781795165560057,-8.007180782699677,-6.952663755794854,1.0564607352410698,0.26937102133295365,3.777785878055515,-9.018900888604746,-1.5856897418005476,7.807861242752147,-1.3437713692902913,5.190696311597386,3.1174921342011035,-0.08819194147670606,0
2.1699752120128197,-1.9251593257510846,-2.8859964547118793,0.452759525388299,-8.93015735333395,11.318836740656488,5.503478705955628,-0.025726724019293545,-3.6444990475538024,6.169473869659328,1.1740871230647039,-7.433664496469351,-5.153128232816666,-0.6639518076240005,-1.3022620874214632,5.79094200367412,0.7351137096447483,8.137885055106441,-9.26723619952186,-4.562011243497539,-8.877631982234924,-6.050715408448684,-5.3422723445505325,7.199272128320003,-2.7348520038581263,-2.6459399338926297,13.164871860043602,-3.334726896316849,5.847445834532826,6.297960723103005,0
-7.159079571000216,-5.564320751292247,2.0364215876055907,7.731677995942477,-9.093687628449999,3.7405494037199274,5.446804827645208,5.2442310858224115,4.335532127599362,-2.1396711237056287,-10.060192468573337,-8.791496162438573,-10.254147375903782,-11.870829038018343,0.9016508560138634,-3.9895280179721544,-8.749410824944315,5.362259415721507,6.496681401737482,2.266995539129281,7.247193562995938,-3.503032454638652,4.31922396649029,8.607087865199793,0.48209015192505755,12.472720222171853,2.566492623960359,-0.22215022035035592,7.522615045429105,7.530849798504955,1
9.786246834080165,-6.746229822054351,3.4425595762197228,4.296339390407287,3.3779401089494705,0.02470496161005098,11.260844662574058,6.785116638401059,6.535942829696671,-7.583758434631407,7.263741322853883,3.954167959446962,-3.047212438547569,-6.593710103761064,1.0355022228018331,-1.6206719841612314,-6.7512870304334225,6.393851023467467,-4.706276500388055,-1.3169796981670565,3.935847500533148,-1.1892983802897972,5.432657633038567,-6.69814724442571,2.062975882070324,7.4244883078356345,-2.5356993132951953,2.3543062364348994,3.306030865894107,0.33897775737027724,0
-8.012399202598301,-4.998040963203526,3.520465501432268,9.1399504569069,-3.9514181001583424,4.162958779444214,7.729587294422135,6.125919823104738,8.692659302862094,-1.4998434797132252,-9.006973017225787,-10.528295844023905,-10.94477463386719,-10.806567084598248,3.1276857074435838,-5.644250349934527,-9.387496692560168,7.071154945274332,5.15272729835796,4.985745046920519,7.250999750811659,-0.31382800793695176,1.4323814783024145,1.9629019617338748,-1.181663551340363,8.032686230530445,-1.0606640442214323,2.5227359259841684,9.755994258880143,10.149197579677647,1
9.303175115670324,-4.6144290786675874,1.6006304745711972,7.759426303157458,5.195405267074975,0.05143382338594216,9.414118699191755,7.645936804444881,4.502975795304769,-9.29824313253823,7.366462617654985,4.365836839077969,-0.18270877121882334,-1.9848905460235486,2.211019877230494,-2.5102215658623868,-3.4224724026600506,7.961037452976101,-5.056076849436369,-5.654470350150907,4.487972758864879,0.8658915373128939,8.513980524827947,-10.395508874191234,-1.2784947227968328,8.043388849308439,-1.2145185779251237,1.359276127928069,6.534236637159461,-0.40784697016292304,1
-5.053812945960386,-4.4358823889414225,2.282011274932951,9.169858194923776,-4.809589629574125,7.777087685476216,5.402077361018421,10.064787477158243,8.581971705917073,-0.5046949955729092,-9.189969077253602,-9.856479856434957,-8.803089297666256,-12.907331338417954,2.3482945533110335,-2.0849008134568083,-8.775948074947339,6.7823538971648265,5.936326773570053,3.2777644290835837,5.131223628680274,-2.7505859786072464,-0.5749515974473477,4.946888958398711,3.957876624327758,9.204748887585025,4.576034474748983,3.3021309413691116,7.806535755708204,10.604292919335727,0
4.658803642714864,-6.884920254093326,3.598504597943902,7.89996052309066,7.685709808721297,-1.0885414238028521,8.946990443141463,9.39555496008801,2.773282541544855,-5.222341358670432,9.141321216166785,4.439745724489329,0.15286740438946955,-3.701819229855217,1.1183779118768173,-1.7501711773461344,-5.954856872865302,6.964910282846586,-7.3305310520232325,-4.4264587435569815,1.9181354574882237,0.023699835172588946,6.212352608052239,-8.227015204623436,-1.2170117704573329,7.384175956057504,-2.7156342534585023,2.3374053360377474,0.7557884935189807,-0.1055560831551281,1
-7.419901712011416,-3.8420948434100968,3.287831403930412,10.023378015160276,-4.97233817735299,4.62273478715833,5.914477446533525,5.834261897364979,8.966153897581247,-3.2230535029127454,-5.3457883081806745,-9.027585925609866,-9.029763001057034,-6.463235873052152,2.882853526533485,-2.0998292787208133,-5.723456493923621,6.4176840044915515,7.506003114415957,3.365126556328584,7.811816958348306,-3.489337361444006,-2.179757359929657,4.5286334125484045,0.11596655961831293,6.037791025757723,0.7777574616821123,-0.5247995170619388,10.638647912272777,9.122595106913588,0
1.5103580575444964,-0.7915822901744596,-3.648102407479534,-3.6391852677468077,-8.221382044226882,9.906818736729793,8.365518481567904,0.6350663857889077,-5.47824813935692,8.961636991293757,2.5420750293958467,-3.9296119333269655,-2.4270649468525947,3.665296787600628,0.8597893734847164,8.279976480956249,-0.19908755117817423,1.485186154665287,-6.306456598332961,-5.1189399659595045,-5.50276856599416,-6.599881746378366,-4.298271012633142,7.534662222439435,-4.999046040751349,-0.5697567461701505,10.816628453991393,0.8437290248957034,6.668870055149926,3.35791032848904,1
1.5291781707901209,-2.267811368606525,-3.8255128415055575,-3.580787095994102,-7.06524869907015,11.344415548843548,10.10588162755374,3.0831767711036884,-6.118932819947096,7.7711081046616926,4.385328803075027,-6.2336688634938335,0.24367678217571376,-2.305332107433699,0.7604228622358571,9.049559264202843,1.0743134208275957,3.756429997839029,-6.285543268100822,-2.7527128173779274,-8.504498893278575,-4.8027655229074275,-4.803650971283862,6.9154780380921235,-4.367459407541416,-2.767571035022637,10.216878987878012,0.4066364392665567,5.095397991929141,4.386746007268088,0
8.363122174470194,-5.864682635643586,5.371885927622351,8.27831050337065,4.857080180884302,-2.7030640668021686,7.063476179536462,8.700753337279618,3.570512550734119,-5.464353244912127,9.188170880256857,3.7865212228547955,-2.0665701861298396,-4.1224136507279505,2.5473367782502665,-0.8264525067453887,-6.216727172515581,8.27549684477731,-2.7643577931027794,-5.293367041767359,3.559369499125015,-0.03684089221281367,5.59221155558079,-8.016938484511737,0.1526102098712402,12.021289279271864,-4.640418821518731,2.954108565403706,1.0693639854237769,1.2433384475388787,1
