cGPA,passed_percent,degree
2.5188021654415564,45.892155503276285,0.0
2.254357044388719,42.73948315371479,0.0
2.0369478345573384,53.453584556932526,0.0
2.4488709037541607,73.08926452498537,0.0
2.3239617046319623,40.800473483716985,0.0
2.1178151133464524,69.4248677016135,0.0
2.130582184195889,47.21509652887278,0.0
2.4604368416496367,50.3686430082405,0.0
2.16645989635073,68.02548949361409,0.0
2.0729747269825385,44.82579487605898,0.0
1.846652127707154,38.11247211734127,0.0
2.614533581601137,65.23206683192501,0.0
2.023904649381908,45.46576524183786,0.0
2.0239007739339954,0.0,0.0
2.006474712240548,36.99911340582145,0.0
1.8869227304054963,43.592020908706274,0.0
2.2830057569391577,42.12715284360797,0.0
2.4257886238006154,55.68659999384789,0.0
2.336084623447114,51.34702349965511,0.0
1.462322261928895,77.88807073643682,0.0
1.970472966667236,74.42192265118553,0.0
2.3318931929018483,37.63386128842228,0.0
2.164565313459585,67.13732640730075,0.0
2.4078387204662377,43.20793857366226,0.0
2.4125391885908893,49.51441349000845,0.0
2.170403304075995,61.33460144590509,0.0
1.5155946572076715,43.829936817173405,0.0
2.8165811746045453,49.92297580366153,0.0
2.3911383688201866,40.854470366803525,0.0
2.431934720783495,54.02423114103016,0.0
2.0270401795897985,40.673069225734025,0.0
2.55918336976392,57.01672515762982,0.0
2.332833555169165,61.35814333275073,0.0
1.63370450448304,46.94733119493861,0.0
2.57809004843447,39.96354181177361,0.0
1.5223936893085384,38.40301101384853,0.0
2.6587520356244294,59.05560777376007,0.0
1.7892776288298364,62.09808360712981,0.0
2.0461279451888945,41.91384789198571,0.0
2.4738780201724033,53.27243264120534,0.0
3.196079618898196,66.41077276408294,0.0
2.263439534579101,69.45270593893957,0.0
1.675221287384833,71.93584165660354,0.0
2.3219425601857218,50.681618818054005,0.0
1.734866960317122,72.0137403012721,0.0
1.821652576928365,52.322545984800286,0.0
2.4909094424365197,46.16951536967565,0.0
2.1225065712110425,60.63492282675776,0.0
2.1628421223063814,57.70862709195541,0.0
2.1492005339623486,43.44578429330613,0.0
1.6896989434717646,69.31697795650825,0.0
1.5189994059650864,79.04308350559137,0.0
2.231989625355917,44.450887781663994,0.0
2.0969391844888428,60.94106455357257,0.0
2.249569945747007,59.17498440791741,0.0
2.368538775007737,40.89302277519084,0.0
2.0732155946458306,61.89710135308735,0.0
1.903899139961732,48.27745038071782,0.0
1.930966135840828,43.88835536049356,0.0
2.4433167189112623,60.0897627027303,0.0
1.9514271525909201,44.15059561184563,0.0
2.1911467061562355,50.86426364446908,0.0
1.7859218628245284,60.51719891128374,0.0
2.0138994896851123,55.21510517878784,0.0
2.2525528697710815,37.50005910488255,0.0
1.927048519002991,41.38448672397976,0.0
1.7772423782046562,52.175882381875056,0.0
1.9718170581638823,56.686729016300205,0.0
2.0834663481279847,54.23401996117758,0.0
2.1543561218969813,44.35775131115787,0.0
2.4399545304641777,23.97026123067343,0.0
2.498557527102143,68.99525529249229,0.0
1.8232293556127548,41.6819722403248,0.0
1.989864213278663,43.905830249113876,0.0
2.188445921437877,64.67962401291072,0.0
2.160969017399726,61.68266551487295,0.0
1.8803327512849126,54.46433902974735,0.0
2.4422252066984953,56.8381354124225,0.0
2.055766707987196,60.13801401752539,0.0
2.4412026627826116,49.143646696456074,0.0
2.1081810772194594,59.36483315975397,0.0
2.331614352516544,49.30210917137407,0.0
2.636506962899837,71.62704518522395,0.0
2.4088187345742327,55.36835548371056,0.0
2.0876038257872693,32.372251897934404,0.0
1.9169868272490653,54.639739096928906,0.0
2.190558361025351,66.11313290591681,0.0
2.1904013746579647,56.392495524390995,0.0
2.0839181396626767,63.72612875581257,0.0
2.0225593009402996,31.590883002683768,0.0
2.218563453208164,46.99185799065128,0.0
1.969261005015234,57.925227883123625,0.0
2.1146949520440064,52.290419318918055,0.0
2.1541438824653483,62.9878098798157,0.0
2.176975713135212,45.680742700913754,0.0
1.7317868728575068,39.39968524372949,0.0
1.5127117734043019,62.910708529647536,0.0
1.9124117770278684,49.965355504103684,0.0
1.5012841517554705,63.46832646980613,0.0
2.44666408583514,60.6236994254765,0.0
2.8473976364872566,59.62099037402987,0.0
2.4215157870367783,50.41400493078004,0.0
2.0779774090573397,26.914437955014478,0.0
1.8880392417535745,60.31747127117842,0.0
2.464979507257004,45.76352087972447,0.0
2.596610310439658,27.523273471118102,0.0
1.816573446245151,58.85056021754565,0.0
2.7192173374476223,34.02647351100268,0.0
2.220367039506632,35.6067861024199,0.0
2.682174203116112,60.62345946348995,0.0
2.182987922898011,51.82216205307054,0.0
2.3250696638192014,43.98066243999358,0.0
2.5177810983432707,54.400641032672524,0.0
2.1470853322451084,45.45687506033664,0.0
1.962560896366746,67.7759179144877,0.0
2.6633530461385835,35.06401337219688,0.0
2.0809238259954075,62.65388164067889,0.0
1.7005787094988865,50.88676880301904,0.0
1.816618050418354,51.54250167312932,0.0
1.5415564797006986,28.559756275439156,0.0
2.262314885569788,39.2321968606189,0.0
1.9832311197532313,33.82550061158423,0.0
2.4857339421737326,43.12005965839654,0.0
1.854337042998436,76.41029752311618,0.0
2.5538666007425626,80.22971137835447,0.0
2.2686941386022763,42.69125568062361,0.0
1.7158054347816645,51.452953501895365,0.0
1.676405774739953,71.25445790331963,0.0
2.7161741439981526,53.218269665280104,0.0
2.0647745043398125,52.907085525286334,0.0
2.829780971317769,53.67541762978135,0.0
2.5916911587800406,43.34308807297714,0.0
2.070225241434242,65.26004591001964,0.0
2.344979257287033,66.88498993557971,0.0
2.204183606743756,39.45590229292844,0.0
2.4922255039229118,45.59838521959949,0.0
2.3500940660486336,63.258281106466484,0.0
2.218023663154769,66.55857882324597,0.0
2.3573935711293554,68.77315542094277,0.0
1.5715209221359459,51.98171070852152,0.0
2.4029774567436775,49.54816517276589,0.0
2.2196768364888584,55.47078717737543,0.0
1.9929701383986718,42.14705394413318,0.0
2.350170060692058,60.30269138818892,0.0
2.2704556491788708,83.80669569010354,0.0
2.6574479856331745,33.84942928536577,0.0
1.6713029904467689,55.852962375526545,0.0
2.0047064644927435,48.22365537845769,0.0
1.2238424916280195,37.216856016642396,0.0
2.224541639084098,65.47329396160893,0.0
2.685924692788314,49.69136322096119,0.0
2.4206476747042007,71.82843682659745,0.0
2.38639088701332,67.18911418404093,0.0
1.6581423853516366,40.4567722560177,0.0
2.187112155093672,32.30977906649389,0.0
2.1604810407481914,64.18982527476805,0.0
1.709324969908394,45.12365540796657,0.0
2.5083026380964792,55.053691939614566,0.0
2.4578657591580644,71.29119975308168,0.0
1.895605430631342,26.46173641283275,0.0
2.621054982132563,44.79604610494118,0.0
2.3876608546512017,59.09497818606093,0.0
2.3694840433879776,64.22668008411375,0.0
2.169482806430157,63.77677200173423,0.0
2.100226702501569,53.145970029219484,0.0
2.259189305756344,64.82000359641677,0.0
2.364608926770897,42.17587369384444,0.0
2.0283102740710035,65.77306522400403,0.0
2.15362705396336,42.23039677007,0.0
2.705571384161985,45.06305860773057,0.0
2.3913996510914917,44.692157630067015,0.0
2.422803482583019,77.03861243324985,0.0
2.6925078527783466,51.80712429670547,0.0
2.103576407594952,64.77578933255393,0.0
1.985347945515727,75.08647973006515,0.0
2.205244814384974,68.95205716777281,0.0
2.3880333049866795,51.81646917321041,0.0
2.453120989870433,57.69830483823961,0.0
1.8706050208563472,60.31731078163642,0.0
1.9238419103958098,67.84488379447208,0.0
2.0192959292474377,32.83233095666645,0.0
2.9559145621213716,63.313053652801045,0.0
2.0045457046830624,55.22671668476289,0.0
2.0688061292329287,60.68623515744389,0.0
2.1576034270511073,54.58171388618456,0.0
1.8202114079467808,48.99748894149269,0.0
2.0792734735310994,58.0703352709192,0.0
2.3367844629520924,58.351947402475446,0.0
2.06153327930069,58.19435050874142,0.0
2.0941984042246116,24.20156275032832,0.0
1.9127849746141976,56.90128593275966,0.0
1.8097788112780826,58.01856972475679,0.0
2.820632263321812,66.18880075134956,0.0
2.7684151971268047,57.24837759811044,0.0
2.178876691423257,29.63417013953699,0.0
2.0826047561935574,55.44533640863341,0.0
1.9258036570693289,82.57048253398443,0.0
2.1110994245145207,41.96516771171429,0.0
2.6460252505514443,36.887613531004945,0.0
2.0789945753381023,58.11678147649394,0.0
1.9871611730426864,21.54230915974682,0.0
2.1278718792595672,49.08191662259304,0.0
2.3279703534715566,64.03405133245008,0.0
1.9255133719885897,64.11901278466496,0.0
2.16229160886221,58.966055148585895,0.0
2.035155948975037,47.91847624960303,0.0
1.860854179830902,59.40668063997754,0.0
2.26884021205683,65.78952073589994,0.0
2.3232684133788357,47.32426089936223,0.0
1.9484017707131809,65.01883156019016,0.0
1.9132589193372471,34.002433253620836,0.0
2.0556096039630916,26.905927815834332,0.0
2.4260894405072015,69.4101060599275,0.0
2.7396837234555083,32.090546180232764,0.0
1.9804258321181525,53.2187731059268,0.0
2.0972584926224194,67.78745074054893,0.0
1.4214138385705368,50.70230812540905,0.0
2.1504869986547455,42.57926607642963,0.0
2.0345226616301275,49.41330280499085,0.0
2.4312961668784627,46.0419955999937,0.0
1.5973281123798326,34.141567200461054,0.0
1.6874615645180526,59.423010967052676,0.0
2.493435896742751,54.17470333692154,0.0
2.167234981776776,37.562496690259024,0.0
2.7127671812157743,31.6343014543192,0.0
2.2339314855616585,58.27464320408245,0.0
2.5004570071152266,74.99574565244092,0.0
1.9277493223796736,51.46353121500687,0.0
2.5871636698005656,70.09672069473896,0.0
2.2894077178413834,29.73514945356618,0.0
2.2656311629093953,72.92988975918206,0.0
2.261309728399274,56.17551081904486,0.0
3.026202616490467,53.20121009298583,0.0
2.25668864363562,42.98178231518284,0.0
1.6076472896686695,37.1216729520001,0.0
2.2685324489404888,67.52923340947672,0.0
1.3815931126025909,51.65552178738204,0.0
2.1802775358950033,52.7903941357842,0.0
2.1228108050003662,54.42761492501222,0.0
2.363638645145489,59.908358299310464,0.0
2.1948450871712026,59.86159587985503,0.0
2.40707171090431,51.01264807098448,0.0
2.2641912969350155,31.98231060633225,0.0
3.0118740147337917,37.59905326705649,0.0
1.7957764836078773,80.69483489572275,0.0
2.291561804275908,57.51972484203611,0.0
2.623846044445127,63.05326454332334,0.0
2.531185573115984,28.60156529549107,0.0
1.8926406392967667,35.147371724405616,0.0
1.9594224959576287,67.83596365200196,0.0
2.348303693648578,45.7981703378187,0.0
2.5659959792518325,42.75312806118279,0.0
2.2596191158321517,57.56574884194487,0.0
1.9627652646126545,46.412441360247044,0.0
2.2972657335144984,36.675521465906286,0.0
2.521976028958699,44.07481345019943,0.0
1.9995437259137763,56.67692059746315,0.0
2.0828526379721275,69.49805526527052,0.0
1.8962765148695002,54.97966362048879,0.0
2.3477428531852134,38.17773508978877,0.0
2.4044185861083562,71.64062824608698,0.0
2.670378977078194,44.209969151886355,0.0
2.5841892978531504,28.56720004347693,0.0
2.834301815724002,29.361574587948496,0.0
2.1187750825477707,53.77881100387691,0.0
2.3546692582294586,47.02692953517942,0.0
2.1963683650454406,37.43844266023649,0.0
2.1489788798609784,50.41525801731535,0.0
2.2980914469024807,53.237304932893096,0.0
2.0885730067984216,75.74891448453667,0.0
2.605332953498758,42.34100646437071,0.0
2.1313047449251936,54.96715250022248,0.0
2.1788718377504193,47.72893579087895,0.0
2.3530592369429257,63.05991005829202,0.0
2.1235096551104657,65.78419740770374,0.0
2.0572267217072504,75.64563391120811,0.0
1.8634705491041572,46.02662052299297,0.0
2.104728756054591,39.08077755669797,0.0
1.664903751819704,38.64940973533612,0.0
2.759079216863297,69.88563565801866,0.0
2.3796023355361324,52.106610862410605,0.0
2.0230858926895863,62.344198445521215,0.0
2.1263426482366956,62.74778850695702,0.0
2.3754517553478696,71.61611528306355,0.0
2.472724280550656,70.86751120599268,0.0
2.4891508853519966,38.11465428399805,0.0
2.4808894138387707,16.617258307094517,0.0
2.030681673459762,49.94501039351519,0.0
2.4524795331889404,42.925905563361596,0.0
2.3642552104857533,50.80050389715484,0.0
1.3857357323410397,53.7699163424582,0.0
1.825987161018677,62.03690275771481,0.0
2.1955426000019376,28.349243309713188,0.0
2.380272780611982,27.782131735608118,0.0
1.9637663489452457,60.12088711652541,0.0
1.9872779214546679,39.21880475247525,0.0
1.9905850162340766,73.8433289943469,0.0
2.4115314190478454,55.8323001833939,0.0
2.2078516108934085,44.01031758843163,0.0
2.1291716698083434,70.6450092750718,0.0
2.065981409630359,44.147661465069575,0.0
2.009938548115917,37.745108821898555,0.0
1.9243942354118033,46.209322665356524,0.0
2.206519846038649,75.07886618371651,0.0
2.0505595108754306,49.633845144579766,0.0
2.0998765726440194,69.84712201476191,0.0
2.5219739109780726,38.12131212848527,0.0
2.196967652518758,43.18202649875195,0.0
2.17578734271372,52.056704061884886,0.0
1.891827605837495,59.48876721621525,0.0
2.1546292291609905,58.75659932519858,0.0
2.3202111952467437,56.67182361215794,0.0
2.11530617836992,58.9809134627381,0.0
1.7927586155422262,64.64357939091576,0.0
2.2429385767455763,58.449618969835626,0.0
1.7330868098589534,49.78543980107122,0.0
1.8626314623433124,72.69047122156309,0.0
2.101289738331431,40.34795985280073,0.0
2.158947075153657,37.953450687671136,0.0
2.3460469654783793,33.27108043902018,0.0
1.4672403952073214,57.40258893781174,0.0
2.3236457700522912,32.671436761316954,0.0
1.6917100384597408,59.58156980247611,0.0
2.3157458647399753,56.29889320796008,0.0
2.6041674538761175,64.9709905865912,0.0
2.4979719191081706,62.916836121389,0.0
2.1954478589750224,49.272631580850884,0.0
1.7007820082753042,66.05627834092257,0.0
1.8774610088395889,55.37573160421516,0.0
2.2000596720662156,43.27300315704542,0.0
2.5349758544335828,47.25468920344122,0.0
2.132681917688359,45.7562754806969,0.0
2.094387576334986,19.028548078505878,0.0
2.3836345317990517,59.692368749912816,0.0
2.3790786903714647,60.0257103343925,0.0
2.3835244208410824,36.271283128290406,0.0
1.7413480542639412,60.23362768406088,0.0
2.444365400895986,46.04271457742442,0.0
2.3569484984883573,43.8433793876946,0.0
2.121300999226241,73.1014773040975,0.0
1.7017167055217843,28.007774218784107,0.0
2.375848342807256,57.74114351585223,0.0
2.095418374730057,47.90765518421432,0.0
1.9791218718231036,25.08932740866925,0.0
2.2398416077255803,63.33214426241943,0.0
2.6150484295419787,62.414818276497215,0.0
2.1949617031490174,28.025745806433804,0.0
2.3461477122714474,49.41461100725269,0.0
2.189749103749511,36.27976990535615,0.0
1.3960810320676718,59.69062331969957,0.0
2.337356528890437,38.24375410215788,0.0
1.971836243858064,27.315636827871174,0.0
2.002406233882162,57.35429735750796,0.0
2.000307147053544,37.36488879240511,0.0
1.9285882533067191,45.55443677409244,0.0
1.8517625216789835,36.53981930170471,0.0
1.7533139034242584,43.62853251148488,0.0
2.2367743680760164,50.46411612984713,0.0
1.808126463453128,63.5859400525307,0.0
2.0695777066372454,57.81790487382733,0.0
2.175654267633739,35.05345979517699,0.0
2.124990728994778,51.82957021520633,0.0
2.6089748657648535,42.30029941157932,0.0
1.9831973454985885,23.00527312337175,0.0
2.2806681460036344,49.477760621529285,0.0
2.106802692842331,30.982016257811665,0.0
2.214361745416916,48.662506282860704,0.0
1.9949267859118507,49.92086780827975,0.0
2.323936322810825,49.81900227515143,0.0
1.8495915326072208,66.43974466598485,0.0
2.1431303273218933,61.995295114293754,0.0
1.8117033491868568,73.2028243099565,0.0
2.3590388969498957,47.32546759298515,0.0
1.6960938307809421,53.35719594941827,0.0
2.3578773262601302,26.84654143794353,0.0
2.6364849813715363,82.4025961654961,0.0
2.0473153096124648,59.29826127451622,0.0
2.5033055878048156,42.816337029717886,0.0
2.1085448894390684,60.142835427151965,0.0
2.584150305321989,40.58180758266775,0.0
1.9817253805961474,53.81234581263925,0.0
1.6083709772848955,67.03302153465353,0.0
2.6606728013223115,61.88346377881669,0.0
2.1988496164617164,49.14838210557184,0.0
2.2599032922193008,47.66801841762776,0.0
2.5751740362058033,32.8024286820563,0.0
2.210259977174701,37.24788979902456,0.0
2.077674911608934,46.24236874206417,0.0
2.006825222507956,46.365528088060216,0.0
1.984059062254543,34.36307876923189,0.0
2.1232987322262016,42.807522732720486,0.0
2.2126267672385236,32.852094456158,0.0
2.395696200994845,27.938835613317792,0.0
2.1971557585847776,71.94447095391496,0.0
2.144648558330678,61.735634144591984,0.0
1.9222967871638001,61.3485400375522,0.0
2.3238582523435944,78.19139236458966,0.0
2.325768932738912,85.46737601326862,0.0
2.678889870143797,42.10747063040634,0.0
1.9394109699436797,46.66851555820227,0.0
2.486374493097337,53.11156372599595,0.0
2.1857484405639447,68.23511189546855,0.0
1.715480507072396,40.51501767501759,0.0
2.2535773388749245,52.09578837973572,0.0
2.119597242515928,80.26379002529757,0.0
2.2617573153865838,61.74833304646893,0.0
2.4971853030122073,56.28957501181708,0.0
1.6236462414845825,43.735656262884504,0.0
2.36286380594993,44.665140356493055,0.0
1.7479476576384378,39.87133241538339,0.0
2.1660162621583794,61.27109853106276,0.0
1.9667398080045349,47.10387440053688,0.0
1.9052742611129467,43.81287796677185,0.0
1.857105528291095,59.75008025656706,0.0
1.7735241560043171,49.771212581063594,0.0
1.5370276342222713,61.84642264475593,0.0
1.6429071582203392,49.766975320902304,0.0
2.3879028332662884,59.05086587429429,0.0
2.284590394710367,46.68610323104372,0.0
2.0214705474029557,60.27384777523986,0.0
2.1922242333409425,23.291013093536662,0.0
1.6455348632637534,46.52055390249501,0.0
2.172765053145289,50.82744457844382,0.0
1.9931725773387292,66.38905292580648,0.0
2.264940017989952,75.18266898791342,0.0
2.0600444685772707,43.649147642338335,0.0
2.335405251886499,31.029219131387322,0.0
2.5671311917138677,72.40199252912942,0.0
2.1145828190271825,38.203755755803456,0.0
1.65914531420281,58.710424392796085,0.0
1.848015938199552,52.986249827162,0.0
2.23849355047955,40.42926385465012,0.0
1.9810632922539941,73.9273097732223,0.0
1.7238616793065589,33.669454813166794,0.0
2.3798345434810226,47.07230863457232,0.0
2.030459400867141,48.91234412433164,0.0
2.356350010188063,61.60725097882562,0.0
2.1925985373018637,36.49306697628947,0.0
2.014990818548423,57.50847009221911,0.0
1.9438114046558432,91.24993263243692,0.0
1.826145568487929,76.15122820106467,0.0
2.2977259453786676,67.70821248219676,0.0
2.5886367516003546,36.655137328772696,0.0
2.330572990691465,47.743612303446696,0.0
2.1992660740661947,45.96611636992458,0.0
2.1606515530613883,69.93214054758465,0.0
1.873733686323046,59.18527392507485,0.0
2.670364224695799,58.29144757895648,0.0
1.7163038690402814,40.88458518973994,0.0
2.2934230720190953,57.21766108893206,0.0
2.284992242031155,24.18321839808533,0.0
2.065439181573522,46.60609496809627,0.0
1.8631186076736004,49.2103425143074,0.0
2.265459780287223,55.13554487381913,0.0
2.2069678167047027,52.96873544529711,0.0
1.957563431555398,51.754550647111046,0.0
1.9559998668858807,53.56098937453038,0.0
2.160085703016236,79.670993598618,0.0
1.8986791378350407,47.743822081643316,0.0
1.873189682924016,91.89962787562297,0.0
1.532935390488424,54.362652099991976,0.0
1.8388096814097938,66.62208221203355,0.0
1.9934047677629465,66.80604027117403,0.0
2.379274796755725,26.398898767398464,0.0
2.2441277443848158,49.50114686172509,0.0
1.9131148087948464,45.71228470905828,0.0
2.137685198441167,47.49228531760264,0.0
1.4346251442022933,53.24647140159698,0.0
2.1218701804267948,38.15533313088446,0.0
1.8396387766635272,36.29832917123122,0.0
1.985304955732321,68.02596083790297,0.0
1.6749029194888188,68.07144750151298,0.0
2.090185180379768,62.73271358438029,0.0
2.2046389735514413,47.98519443330008,0.0
2.0843429548517634,46.716675571549445,0.0
1.681056736521633,46.28620011098053,0.0
2.2608146745340285,39.3341020584615,0.0
1.8134434144633058,69.17798193372744,0.0
1.9982022579297123,42.91415612879695,0.0
2.277480582608062,33.729158244074085,0.0
2.2314499228338587,50.75193767717809,0.0
2.238632266755298,52.24975073638569,0.0
2.5267229424405144,72.0707774337746,0.0
1.6870501391016042,63.99479380007284,0.0
2.493993705098978,81.78417755630807,0.0
2.3840157898260657,70.4781412676254,0.0
1.6722243510271984,38.71140671035414,0.0
2.399365363273528,21.79091185520207,0.0
1.8782589071867992,56.88505267874933,0.0
2.9645776024701203,21.266572772994834,0.0
2.618248009308221,74.86695894763739,0.0
1.8655254987840877,19.24025851109485,0.0
1.7526542718895364,44.783247897910485,0.0
1.9990278720184396,40.84109561583989,0.0
1.9477963913825889,48.632959205514965,0.0
2.1521077185006607,53.314205887438106,0.0
2.419903061418605,56.28378492884775,0.0
2.712920770100597,53.8009589379576,0.0
2.493119561970156,67.48924641977038,0.0
2.1284872851723566,33.50726599018628,0.0
1.8980584808407848,73.84708564891838,0.0
2.493443172726579,39.651591180129344,0.0
2.4912148644348893,55.52067302407653,0.0
2.0129774536637512,65.6476437075737,0.0
2.151741239811381,70.62705056600191,0.0
2.3722843421737796,48.107479812331746,0.0
2.6817267388202826,46.4640296214115,0.0
2.190752331936583,44.93874043225958,0.0
2.11475060644284,33.886655412947675,0.0
2.145547250854122,58.30901843199945,0.0
2.1464606372459887,45.06390507376324,0.0
2.16937719361645,51.90915848368843,0.0
2.403684630667696,61.488479086048926,0.0
2.622314968082069,28.638244882245374,0.0
2.5727786391059464,61.89704147367411,0.0
2.408807202349223,40.27587819625239,0.0
2.2766649240630272,35.47162896958446,0.0
2.394790716410556,48.66287888689635,0.0
2.445298908796369,23.251813459602715,0.0
2.5552208924867266,48.24311984079981,0.0
1.9868506731721869,46.82726657589825,0.0
2.242444285391631,54.22963052147236,0.0
2.170952636606998,54.463584932891195,0.0
1.8838404477686037,22.361630267161047,0.0
2.3585926381242146,71.11422554360286,0.0
2.2121731489977083,17.33449248185059,0.0
2.4354153348778524,30.142356146795237,0.0
1.6610884456722026,59.99998986132914,0.0
2.0070699367747196,30.28833076264516,0.0
2.3029331533273094,55.23400132139568,0.0
2.366140989373628,66.27963054655459,0.0
2.3872348913574246,69.12804164825883,0.0
2.173988313882232,62.946461737127606,0.0
2.1116700636951045,73.64821281391687,0.0
2.0813712448879187,41.111887501389106,0.0
2.8067804642849197,47.368432764040676,0.0
1.801523360512924,68.93333159737756,0.0
1.662688799709331,46.75618806118007,0.0
2.4046270907532623,53.22128413636426,0.0
2.010395252421496,51.42693708748379,0.0
2.0165024660943995,64.99851895098158,0.0
2.1317742680604823,71.71216004549541,0.0
2.2193329549419243,64.7702202827071,0.0
2.414150428258589,35.6302497170895,0.0
1.8440748994060865,44.167373481717846,0.0
2.525486477912464,56.77035924428964,0.0
1.8060704127930052,50.53215620300443,0.0
1.4608646589166856,47.106155841865416,0.0
2.1246942611238566,56.671065710869186,0.0
2.14295207164799,54.53803936416574,0.0
1.963655025873658,39.43466012997402,0.0
2.429896599443774,70.58902507908994,0.0
2.75762227387343,45.54466949807613,0.0
2.5289358901881727,81.77737568176644,0.0
2.0633661492174564,18.515203063508693,0.0
2.1865187098161982,41.04432347101016,0.0
2.159088945182587,53.808448539305516,0.0
1.897821357031713,56.41449898887305,0.0
2.1011830003011323,48.0813917590886,0.0
2.393105563356823,38.95344184918474,0.0
2.2392214064887845,62.75272088273067,0.0
2.0172033892535506,64.69614950593689,0.0
2.175830162585866,52.58605915092289,0.0
1.8457645411169565,45.99801501672653,0.0
2.192434049014885,41.32652457771377,0.0
1.750802306465502,44.86629424552535,0.0
2.181393656163374,70.3249037382684,0.0
2.516998848075664,56.618072381833656,0.0
2.3748258965338493,55.00783905466278,0.0
2.1669463264847426,45.249165425354306,0.0
2.2066237813103893,45.83729028948932,0.0
2.164504651203446,79.36142757911608,0.0
2.4777490446530024,54.423899495727085,0.0
2.5621161723398718,44.29277594791404,0.0
1.7069449988754144,35.866246943399005,0.0
2.2512302747752937,32.16296271916235,0.0
2.1382317474421484,57.0519209899432,0.0
2.3760399364896863,56.58055784496378,0.0
2.3057569679436174,50.14136335596817,0.0
2.1345162509320303,52.420410507870656,0.0
2.048275279868344,36.24909122889517,0.0
1.8883106372972431,72.68145138847734,0.0
2.9815894403039866,39.73943694780843,0.0
2.6111662935885693,55.52247387214942,0.0
2.5497644790625102,76.99910105726588,0.0
2.015657814255391,42.124620937764746,0.0
2.364527502173063,87.74360126367026,0.0
