cGPA,attendance,passed_percent,sex,hsGPA,ethnicity,fci_post
2.5732989871917282,42.30454304144148,65.34204726069446,0.0,1.8906388000878551,2.0,17.937982735409122
2.402273155538995,60.22979473282391,65.98389606062052,1.0,3.083244477300596,1.0,19.03971867368282
2.3492001910614317,65.77660655717686,60.43417702978689,1.0,2.8117134990825234,0.0,19.08478215536245
2.3477470467582475,57.9043680797329,47.49692733464216,0.0,0.8404448875144102,2.0,16.648491893210355
2.485216573478474,71.12102322017411,41.89041610289918,1.0,1.9264020546492158,2.0,17.246331956435437
2.4079807287637967,58.29906551456027,64.4187541928778,0.0,1.7142820713769402,2.0,19.92229578730822
2.1101633418855834,33.30087982680706,35.08844694353368,1.0,1.8566426710351822,1.0,7.189922260988183
2.276451040887591,65.65721358980466,51.46611922404632,0.0,2.919572108021586,2.0,16.277882373818855
2.5905142055550456,49.525842981234106,55.82474702772467,0.0,1.5810070057383907,2.0,17.834788332864903
2.34720369990458,28.88107175281202,50.320593083997174,0.0,1.8264471129739557,2.0,10.3644867066124
2.378305205487295,40.963078822254,48.70794335340819,1.0,2.810046101864624,2.0,13.710271325436697
2.2669549694644155,50.7203621215034,51.164265623955586,0.0,2.3197378301925338,2.0,15.023061914740964
2.395954724526763,55.26680476064627,66.4636846796115,0.0,2.3138853687863565,2.0,19.046456787859523
1.6366223462980618,30.89477186970739,43.883616173439755,1.0,2.7815543291437823,2.0,6.341135785488966
2.516418697298328,43.96888673416368,67.4952023855971,0.0,1.7056062505004506,2.0,18.63343273017675
1.9914016785601767,52.57918569591305,18.385507108282418,1.0,2.4983559639291335,0.0,6.83888709971335
2.4328107801845973,83.8812811379969,54.789086509920246,1.0,3.332500539591008,2.0,22.785827662960845
2.4340477606046247,53.57984366120088,66.04787568103237,1.0,1.9042527792503152,1.0,19.952718089771306
2.1184367481285564,30.286329737228442,28.28755566083611,0.0,1.3837475178210765,2.0,6.157353213761187
2.834843187953883,50.492401423749364,62.992559379579056,0.0,1.7114667535709462,2.0,18.860728713231097
2.1203794752055534,27.36574053462676,29.89108126405351,1.0,1.5850331916406193,2.0,8.606694672975792
2.811824940879678,42.28164074223596,80.84130937612925,0.0,2.390424241382192,0.0,19.976572819401287
2.0919885307367747,67.7400510925651,30.39767606433554,1.0,2.029691404763003,1.0,14.907609654723409
2.4307233526929974,51.607555731252866,52.35453941964858,1.0,1.7199431437379875,1.0,15.815548012687113
2.161558837899947,63.437586803178554,41.940728772764544,1.0,1.9256755117164295,0.0,13.559116616646154
2.1931612327123355,44.16027689622357,56.09720489969044,1.0,1.3319323144619362,0.0,12.42702833838014
2.2048960688336794,77.61577155658249,70.01973721371692,0.0,3.215935330027321,2.0,23.382789482743014
1.8889860386669985,59.71981929687136,52.81168852219783,1.0,3.1777550688354164,2.0,16.83529568615485
2.3729326585093045,35.543493518550775,55.62475969062851,1.0,2.2703481874346414,2.0,12.239401449436045
2.0631700988977353,18.364993969874078,28.99712771428287,1.0,1.222149203647052,1.0,3.3261917018258487
1.8827125133398916,37.87774820198252,46.942952340681366,1.0,2.340614132949985,2.0,11.015328339838774
2.3626251257667956,47.014653095528395,72.85012075931007,0.0,2.026356264399024,0.0,19.424509766897533
3.058870117704568,77.66456996316336,68.00107014257748,1.0,2.374745255122056,1.0,25.89101601151189
2.123511723969939,42.94552253078268,64.84384834897945,0.0,2.1248882393719786,1.0,16.125067354354123
2.7150273382929324,30.41522664996726,52.25435589512263,0.0,2.679336587770184,1.0,12.60232998139832
2.612621871265421,60.981481709224546,78.77355225709312,1.0,1.1562063394668605,1.0,23.73526536879489
2.2242840445104255,80.11329561603554,48.61183871915523,1.0,1.8750703964362363,0.0,19.581389652557107
2.5789833472781547,49.25209576304398,75.07344999687639,1.0,2.0019882128089743,0.0,19.765730243300062
2.7228854248153116,64.12259985192597,61.85389284504565,1.0,1.6585362389431053,2.0,22.001519032620127
2.6171832204411327,39.968746607960085,53.78383704115652,1.0,2.166600091860669,1.0,14.887444654718678
2.3586064980152694,57.1043870633284,42.69715583212142,0.0,1.2094050593269356,2.0,15.972855854800606
2.4053242862314335,66.79865310657617,50.70759808510192,1.0,0.8535765070942307,2.0,17.773577292875288
2.710819720928356,31.43762305009556,75.81744534000718,1.0,2.01305641160442,2.0,19.625232151642848
2.5208579400075326,52.65730300278872,63.78131902511482,1.0,1.808731847269458,2.0,17.64678821124197
2.2627098628483617,44.472645128070674,61.26179659370827,1.0,2.086140431807359,0.0,16.96668417269349
2.46714855122471,62.55113200159816,58.78203486637501,1.0,1.8104582064416124,0.0,20.597783091776787
2.4379868376914247,83.10995117179425,86.7384129671228,0.0,2.3118678297332385,2.0,28.434213213126725
1.8468889218940505,47.014852320204795,32.436982833103954,0.0,1.6584735095304324,0.0,7.506433661927229
2.2352299323394016,8.451715747049398,61.6184038865959,0.0,1.2662859912345101,1.0,8.93044166564706
2.635909827345377,66.35318422079435,47.478243787730236,1.0,1.9468276765201225,2.0,19.596259444208112
2.539804852142562,61.94552436450274,44.050153469930166,1.0,1.7151648227009337,2.0,17.322131250191042
2.0469318443448468,68.95850774049741,66.01672684108519,1.0,2.6893185308521947,2.0,20.635806501907183
1.8356147378520917,47.070913315959245,46.87206070770088,0.0,1.0526840552527303,0.0,9.938095268594129
1.9417250022102495,62.50884940246443,55.95780484651168,1.0,1.858198760488959,2.0,17.661418781673024
2.1914809738630634,63.46524449141434,43.016549734481245,1.0,2.1520908700212233,0.0,15.939898327759852
2.2355818413434463,74.52635587221056,65.71279746326503,1.0,2.1111060683341414,2.0,20.33990787111356
1.7180087435447988,61.21422318512538,25.699253517169016,0.0,2.0953172226236183,0.0,9.564701662326087
2.565128026616888,62.10549029866548,59.559683230957226,0.0,1.8091017207788784,2.0,18.3912566181096
2.6957484458348184,56.05489063890364,63.08382245960321,1.0,3.2956881893071226,1.0,20.09625557510466
2.3235972965634373,51.50723768265011,49.16317713346737,1.0,1.8231163918951385,1.0,14.783672276206442
2.3311193982798852,63.90479896689623,67.66661065786688,0.0,3.0837841503829075,1.0,19.400837364872288
2.1427030519758987,62.70294620282212,44.726824366343926,0.0,2.063610118405629,0.0,15.290517304621748
1.950815512319154,70.57358949653997,41.00488652331526,1.0,2.8209784102083457,0.0,14.140177913330103
2.6729526914561985,47.993227469090456,61.896325023242255,0.0,1.8313583220963503,2.0,17.384539492243736
2.601548214016984,82.83708376196381,74.868774228647,0.0,2.4576031123727433,2.0,27.085039026657537
2.0856911675338465,62.633370325253466,50.17919628142135,0.0,1.519262344767189,2.0,16.09828038064151
2.9377176601640005,61.71436327713449,72.51523052462811,0.0,1.8397015622011565,2.0,22.15571380035927
2.656703285082364,55.040659938690105,60.029571271627375,0.0,1.3064240569979053,2.0,17.904706058760375
2.6032607971761483,40.659114127558055,59.83704963652099,1.0,2.2126800423875106,0.0,15.88871228964986
1.971139190940722,62.89111157338477,41.201941193431395,0.0,1.5632813879920961,2.0,15.683825326002854
2.03249422505544,78.65961915822838,24.566163561172566,1.0,1.5741963839960142,1.0,15.097361799755848
2.1202935450381646,51.75308007735491,46.663883031977065,1.0,2.0885894944437284,2.0,15.05686234013675
2.501216082400597,53.924825003491605,61.96364272651393,0.0,3.1962028791085864,1.0,18.71578544752163
2.0316337376153983,42.69676425499736,39.54011046249149,0.0,1.2088795236253398,2.0,10.68273765016816
2.480740592941972,60.85706447455537,56.80790222868718,0.0,1.1371835058369746,2.0,19.674905320127962
2.161931363665853,55.62997652881588,48.3405494654444,1.0,1.718582597350149,2.0,13.804421566897492
2.0181868529290945,30.24934147628114,26.200583440864232,1.0,2.116371690229986,1.0,6.604835262740242
2.479536519725296,52.648701943158656,28.923448261745982,0.0,1.311688332508718,0.0,12.492298479050802
2.499845575654295,82.39407546445379,61.747306375324946,0.0,2.150889275084881,2.0,22.997961315438452
2.3718291547730765,29.19178610996566,59.19888275463515,1.0,2.379194707540385,1.0,12.165021066379154
2.899350760636223,43.04554667832498,51.28675616465355,0.0,1.7175584793628549,0.0,13.53692722906931
2.645018547817464,41.23077489654771,47.41130399070434,0.0,2.525848345171769,0.0,13.013762538527267
2.2002452851972403,42.0579604507804,37.428018043622124,0.0,2.5568799935689044,2.0,8.863524698238695
2.3105128580140653,18.2310573462145,51.71051349727536,0.0,1.615151543067282,2.0,10.576806925690853
2.42966253058338,57.43627462438952,46.2349861976836,1.0,1.4060430242454696,1.0,13.455722375238327
2.086390274048227,59.45837523483245,40.37139134869485,1.0,1.4267792888811996,2.0,15.247983862504977
2.3974047649947323,47.769783794707884,62.97152457261531,1.0,1.347007140409539,2.0,17.54583886548831
2.1366484917921977,53.94475420736598,37.19198633064593,0.0,1.9448360606396298,2.0,11.592104224934463
2.4343031395742316,62.658489670388974,67.6641727605096,1.0,3.083416996084449,1.0,22.171737521270597
1.9302108431620324,60.311304762934476,44.043200584442026,0.0,2.200769415186657,0.0,14.813606753287363
1.679118561636983,38.859959981638234,42.79917237685159,0.0,1.4070736979907985,2.0,10.269552530302459
2.790546129204912,73.51465961182512,55.0810547469686,0.0,2.6967642397631737,2.0,21.36449537646429
2.070520732964837,35.88703818696146,34.6372376183991,0.0,2.6087138460425185,1.0,6.989888102040958
1.687668632286945,64.61191449594804,55.71792668153705,1.0,2.0896574090484226,2.0,16.32894177449784
2.161707725898793,49.56869018491019,54.96055054780015,0.0,3.0665039337969398,2.0,15.47203931185706
2.4125031704353055,47.05182135834247,45.00444087555162,1.0,1.4122388782807298,2.0,15.988932001403821
2.075187206684192,23.68228538909376,57.05231031708026,1.0,1.88293527865063,0.0,10.349510339843082
2.1693305043015774,51.5859828949577,26.921552123621485,1.0,1.109873574127549,1.0,8.986280007478864
2.1351528319556716,51.36299220953976,59.66676880733499,0.0,2.174453530500215,1.0,17.788864152700963
2.8280769285609173,39.8337493125906,80.86120471215835,1.0,1.9219400539260658,1.0,20.732651514568126
2.7059849398829554,68.61107514930623,51.311157927451035,1.0,1.2934266781104866,1.0,19.040272958628357
2.4346049132676493,47.64689543475908,38.08754557188499,1.0,2.549467108860475,2.0,11.228188458151955
2.237705068348329,62.1072707814754,76.91749656570528,1.0,1.1640976648965793,2.0,22.55998378874108
2.342476482129975,73.70224700826307,52.68953083915785,0.0,1.991334940860249,2.0,20.06969504718772
2.226750455025031,89.76116649266945,50.417725434610404,1.0,2.369845216079097,0.0,21.6251046698764
2.0411961089871564,42.87059423266146,65.48098800118467,0.0,1.684170443027353,2.0,14.502141370478881
2.3090818212951736,50.67458901055584,33.624957787705355,0.0,1.0872273530763403,1.0,10.385807223342525
1.7875836369329585,38.57218815899819,18.357261971621448,0.0,2.9250655682868323,2.0,4.599011235184001
2.3827452504218547,49.56268545596696,54.24166617158662,1.0,2.2230681087575395,0.0,14.637450504998053
2.4273937470398117,62.25215358783058,60.31568346838047,0.0,2.128007135345377,2.0,21.28376093586847
2.380859024394648,64.27106926067032,59.95307457734451,1.0,2.061634400392955,2.0,18.523389412780716
3.04355263648467,34.349395352958666,51.99742001071217,0.0,2.4004791055764567,1.0,15.53199959882516
2.6188537625085067,30.910529111958233,34.662792630467315,0.0,2.121421680242667,2.0,7.487170780421074
2.6782140373089938,59.43792950741291,52.69869883528064,0.0,2.053627589608207,2.0,18.817148612192213
2.0592937968645346,69.96311773721726,67.99427897761878,1.0,1.706425405694467,0.0,21.666242267309688
2.0672017145994492,29.93763346723371,46.79325779664977,1.0,1.8860802965897148,2.0,9.221152503935418
2.4375074405655925,64.42345894012212,69.93818266884966,1.0,3.3809085197199886,2.0,20.875204157039686
2.6916529426429587,48.5661276663998,71.89385621421806,0.0,2.333382588532419,0.0,20.33727877361826
2.367535737500278,44.08167180472901,62.543461934359804,1.0,1.0504890736719923,2.0,15.935479730121752
2.714075047511712,38.73220145209559,58.12534204200483,0.0,2.6079941924194445,1.0,15.055654576255343
2.307105815072355,41.17100176915452,45.802289629995855,1.0,3.5066889457085226,1.0,11.825778699365838
1.9889024379261866,66.83825345100317,49.35765918997141,0.0,1.7813237371269848,0.0,16.71358316464595
2.1192497414700595,59.47313709843711,58.81010879520326,0.0,2.1128090561586648,0.0,16.938288409409136
2.7184131073584132,75.26980835008698,54.47316812075012,0.0,1.369809733421971,2.0,19.752415487013344
1.7530907008086967,65.44094337330927,48.33534959384828,0.0,2.4365605376610486,2.0,16.30289874851174
2.844490129129306,39.31641405239654,88.01600248757023,0.0,1.408290371717966,2.0,22.8575837159463
2.2353865116490708,59.66299225983744,55.22525803321338,1.0,1.3117023284721672,0.0,17.030107792724085
2.390773282004863,37.29895226681964,57.720342124554655,1.0,3.1257917904910864,1.0,15.168003476183568
2.29041295403202,56.23146068171132,50.654528405192885,0.0,2.262425390964002,2.0,17.353264855362394
2.439454152852674,74.25112015204462,40.360438212900505,0.0,1.4825293475768944,2.0,16.146545754055754
2.2259462716412375,46.17276934602588,43.3704154490614,0.0,2.6108258991479256,1.0,14.34082126744618
2.4664660456487293,47.53578596092157,52.64240116062713,0.0,1.5849453138148608,2.0,15.51935754473887
2.7181146413433694,53.72114576520231,61.758036406595764,0.0,2.5198260730280895,1.0,18.134577590439747
1.9197338993988249,72.4667536402301,47.4046830133743,1.0,2.215058817318575,0.0,16.456769776626953
2.044339108405597,45.774022079301545,51.485532323770514,0.0,2.182283238060573,0.0,13.689545941585855
2.432696710072849,31.09284918060914,26.905525211051625,0.0,1.7523147030788087,1.0,7.996205947446825
2.560172437967183,66.74759081194806,70.1251165412182,1.0,2.3717863012739824,2.0,21.971319838534654
2.137320618015417,59.182814313022504,45.46465783487295,0.0,1.5497024104478923,2.0,15.593057987648532
2.7501141534485365,64.70441324120935,57.80436253522853,1.0,1.6469551468661618,1.0,19.759666088608505
2.6468664021618418,75.29161186562756,59.71947664215602,1.0,2.1639880679763377,0.0,21.765273074326274
1.4954012956671208,58.337712268167834,46.094155420323446,1.0,1.8645295367146273,2.0,12.589573887284441
2.421564615595956,47.551471735845666,44.49059060783915,1.0,0.7651689864121596,2.0,13.9442454748627
2.121886222367609,56.29306765652372,43.09204399721847,1.0,1.5334239006847585,1.0,11.80191098288731
1.54198782515176,40.16320161471363,22.155200490668676,1.0,2.266264846881304,1.0,4.55363172610236
2.110113953275166,55.08916217362802,69.84533678126334,1.0,2.184433616016208,0.0,19.123162586763737
2.438207438377572,30.344447938511912,69.86929706057683,1.0,1.8408533601483537,2.0,15.385073767025315
2.291465959635003,45.79996617216901,66.81487816542018,1.0,2.1993124010495597,1.0,17.91744807280609
2.251492601325585,70.50924581286111,38.56539653832705,0.0,1.3940161024084428,0.0,15.924237968105487
2.251877588839324,53.95300558741464,59.33914237680892,1.0,1.5746892956461158,2.0,14.775611351365278
2.129077437319526,68.97575961981647,49.27241401806557,0.0,2.1099604792001414,2.0,17.81902776480123
2.0143250996201503,40.95166913188331,50.713226083719874,1.0,1.6509883605457858,2.0,12.331964640334771
2.201691777297541,41.78367757537615,43.27072786522187,0.0,2.387668861136137,2.0,11.873098081725239
2.672445603898547,54.32149649481411,78.83265146307268,1.0,1.0628198529933774,1.0,23.220662995826807
2.4195586132324056,68.45404727458076,42.94691738104228,0.0,2.1129186579058756,0.0,16.23438904271037
1.964575828300008,47.05144692435403,41.57897760177111,0.0,2.3844813702519247,2.0,11.262435996960377
2.1333637481092165,51.03250334540829,56.9058458047959,1.0,1.6343963887641832,0.0,14.77580260484481
2.5474585287882574,53.51675951994111,59.681247252089236,1.0,2.453314785564861,2.0,17.11263291160636
2.3598916181064173,58.23624658825892,59.908968193569756,0.0,1.5816310777015143,0.0,17.317074711553744
2.7063477861099408,37.91900405645776,60.67478296522111,0.0,1.8364506632869122,2.0,16.70525971990451
2.0416099920491018,58.165382472860394,60.46468740155078,0.0,0.7895097150425907,1.0,16.691670194331653
2.6719241217680705,37.90886089801664,48.613950803031614,1.0,1.6367696029330185,1.0,12.695194018937013
2.318604747466452,38.6954292259157,52.81430013349272,1.0,2.8075344580062995,2.0,14.157781509572448
1.7778724490187572,53.06628409615925,42.73198409762662,0.0,2.535867741366816,0.0,12.287161685122094
1.91470025572783,45.84117340808809,19.43512868005213,1.0,2.085472375185739,0.0,7.7617127503756045
2.2383731800289306,23.859995388689146,36.00253638368268,0.0,1.6071724898408486,2.0,6.403439408741846
2.6873607905741577,58.57938618640645,54.23379815710048,1.0,1.6897400821290272,2.0,17.428067446964864
2.6250411683452373,70.48071596253803,61.30468601965693,0.0,2.5392224108168255,2.0,20.01777003800278
2.031730547112989,48.280878321902605,60.48572375842524,1.0,3.259336552566599,1.0,15.768128543646466
2.6563079302258066,43.79464458674522,69.59070332749253,0.0,3.5866185920265954,1.0,18.12234180428733
2.6247179572943575,43.75050327362645,52.379540043100086,1.0,2.6310503523450204,2.0,14.024698905688759
2.160522112617583,47.670179539267615,50.76700360481689,1.0,1.589326814731507,1.0,14.55553825906393
